country3,icao,iata,lat,lon
USA,KBYS,BYS,35.2822222,-116.6308333
USA,KA30,A30,41.55777778,-122.8549444
USA,KOAR,OAR,36.681522,-121.761653
USA,KFOT,FOT,40.553944,-124.132667
USA,KF72,F72,38.30391667,-121.4292778
USA,KFAT,FAT,36.776556,-119.718833
USA,KE79,E79,36.84016667,-119.8693889
USA,KFCH,FCH,36.732111,-119.820333
USA,KFUL,FUL,33.872014,-117.979783
USA,KO16,O16,40.08569444,-123.81425
USA,K0O9,0O9,41.84558333,-123.9847778
USA,KE36,E36,38.92097222,-120.8648333
USA,KQIS,,35.507,-116.458
USA,KGOO,GOO,39.224056,-121.002556
USA,KE45,E45,37.86166667,-120.1778889
USA,KE55,E55,38.80161111,-123.5306389
USA,K3O1,3O1,37.26058333,-120.96425
USA,KHAF,HAF,37.513444,-122.501167
USA,KHJO,HJO,36.316722,-119.627667
USA,K36S,36S,41.79067944,-123.3889444
USA,KHHR,HHR,33.922861,-118.335083
USA,KF62,F62,40.547,-123.1794444
USA,KHWD,HWD,37.658928,-122.121736
USA,KHMT,HMT,33.734028,-117.022306
USA,KH37,H37,40.13872222,-120.1799722
USA,KAHC,AHC,40.265919,-120.150614
USA,KL26,L26,34.37694444,-117.3160556
USA,KCVH,CVH,36.893347,-121.410275
USA,K1C9,1C9,36.95328306,-121.4654925
USA,KL04,L04,32.84494444,-115.2685
USA,KO21,O21,41.04147222,-123.6678056
USA,KHGT,HGT,35.993541,-121.2366625
USA,KH47,H47,40.62561111,-123.4685
USA,KIPL,IPL,32.834222,-115.57875
USA,KNRS,NRS,32.566156,-117.113522
USA,K2O7,2O7,36.81637239,-118.2049326
USA,KIYK,IYK,35.658742,-117.829533
USA,KNID,NID,35.685631,-117.691772
USA,KJAQ,JAQ,38.376803,-120.793906
USA,KL78,L78,32.61586111,-116.1653611
USA,KL80,L80,34.15417111,-116.2522317
USA,KL05,L05,35.72822222,-118.4197222
USA,KKIC,KIC,36.228556,-121.121306
USA,KS51,S51,41.51202778,-123.9956667
USA,KPOC,POC,34.091667,-117.781778
USA,K1O2,1O2,38.99061111,-122.9007222
USA,KWJF,WJF,34.741056,-118.218639
USA,KO24,O24,37.95777778,-119.1058056
USA,KVCB,,38.378222,-121.961194
USA,KLMO,LMO,40.164389,-105.163639
USA,KNLC,NLC,36.333128,-119.952161
USA,KLHM,LHM,38.909167,-121.351333
USA,KLVK,LVK,37.693389,-121.820361
USA,K1O3,1O3,38.20247519,-121.2691942
USA,KO20,O20,38.09158639,-121.3593931
USA,KL53,L53,38.08408694,-121.3163369
USA,KLPC,LPC,34.665619,-120.467503
USA,KO26,O26,36.58826667,-118.0520314
USA,K42L,42L,33.76474,-118.1995128
USA,KLGB,LGB,33.817931,-118.151892
USA,KSLI,SLI,33.79,-118.052
USA,K61L,61L,34.13083972,-118.4906378
USA,K14L,14L,34.25694722,-118.5314753
USA,KCQT,CQT,34.0167,-118.2833
USA,K59L,59L,34.05417833,-118.2425739
USA,K45L,45L,34.05223389,-118.241185
USA,K54L,54L,34.05806722,-118.2356286
USA,KWHP,WHP,34.259325,-118.413433
USA,K60L,60L,34.12667389,-118.4070239
USA,K43L,43L,34.18333833,-118.4475822
USA,K44L,44L,34.04695528,-118.3425767
USA,KLAX,LAX,33.942497,-118.40805
USA,K0O0,0O0,37.0582775,-121.1260347
USA,KLSN,LSN,37.063889,-120.869861
USA,KL84,L84,35.62477778,-119.6861389
USA,KMAE,MAE,36.986508,-120.112631
USA,K74L,74L,34.03722972,-118.6881408
USA,KMMH,MMH,37.624056,-118.83875
USA,KMPI,MPI,37.510861,-120.039528
USA,KM45,M45,38.73475,-119.7670556
USA,KMYV,MYV,39.097778,-121.569833
USA,KBAB,BAB,39.1361,-121.436586
USA,KLLR,LLR,39.262056,-123.753778
USA,KM90,M90,36.75861111,-120.3713889
USA,KMCE,MCE,37.28475,-120.513917
USA,KMER,MER,37.380483,-120.568186
USA,KMOD,MOD,37.625833,-120.954417
USA,KMHV,MHV,35.058944,-118.150611
USA,K1O5,1O5,41.73042028,-122.5455783
USA,KSIY,SIY,41.781444,-122.468111
USA,KQNM,,36.59,-121.86
USA,KMRY,MRY,36.586953,-121.842783
USA,KMHS,MHS,41.317,-122.317
USA,KMWS,MWS,34.23333333,-118.0666667
USA,KNUQ,NUQ,37.416142,-122.049131
USA,KF70,F70,33.57417908,-117.1284732
USA,KAPC,APC,38.213636,-122.280153
USA,KE20,E20,38.59157306,-122.25942
USA,KEED,EED,34.766347,-114.623281
USA,KL88,L88,34.93994444,-119.6855833
USA,K80L,80L,34.38166417,-118.4145261
USA,K3A6,3A6,34.3667,-118.5667
USA,K83L,83L,33.91362528,-118.0731214
USA,K84L,84L,33.91334722,-118.0697883
USA,KDVO,DVO,38.143575,-122.557092
USA,KO27,O27,37.75633333,-120.8001944
USA,KZOA,ZOA,37.5429,-122.016
USA,KZAK,ZAK,37.5429,-122.016
USA,KOAK,OAK,37.72125,-122.221139
USA,KL52,L52,35.10147222,-120.6223611
USA,KNFG,NFG,33.301256,-117.355167
USA,KOKB,OKB,33.217978,-117.351508
USA,KNXF,NXF,33.28564389,-117.4564783
USA,KL90,L90,33.14777778,-116.1315833
USA,KONT,ONT,34.056,-117.601194
USA,KO37,O37,39.72036819,-122.1463583
USA,KO06,O06,39.56655278,-121.4677458
USA,KOVE,OVE,39.487806,-121.622
USA,KOXR,OXR,34.200806,-119.207222
USA,KPAI,PAI,34.25972472,-118.4134153
USA,KPSP,PSP,33.829667,-116.506694
USA,KZLA,ZLA,34.6034,-118.08334
USA,KPMD,PMD,34.629389,-118.084553
USA,KGXA,GXA,34.56662,-117.67038
USA,KPAO,PAO,37.461111,-122.115056
USA,KPRB,PRB,35.672889,-120.627083
USA,KSYL,SYL,35.81496639,-120.7437847
USA,KL65,L65,33.76463889,-117.219
USA,KO69,O69,38.25777778,-122.6053333
USA,KPVF,PVF,38.724211,-120.753342
USA,KPGU,PGU,34.5667,-120.6667
USA,KNTD,NTD,34.119275,-119.119586
USA,K98L,98L,34.05251056,-117.7933917
USA,KPTV,PTV,36.029583,-119.062722
USA,K2O1,2O1,39.94388889,-120.9453889
USA,KRNM,RNM,33.039167,-116.91525
USA,KRIU,RIU,38.486778,-121.102778
USA,KO39,O39,40.80327778,-120.3662222
USA,KRBL,RBL,40.150306,-122.252194
USA,KBNF,BNF,57.08882583,-134.8331414
USA,KRDD,RDD,40.508972,-122.293389
USA,KO85,O85,40.57422222,-122.4074444
USA,KREI,REI,34.08525,-117.146389
USA,KO32,O32,36.67102778,-119.451
USA,KL67,L67,34.12934361,-117.4016303
USA,KL36,L36,38.675,-121.4454444
USA,KO88,O88,38.19338889,-121.7036389
USA,KRIR,RIR,33.988789,-117.409911
USA,KRIV,RIV,33.880711,-117.25945
USA,KRAL,RAL,33.951889,-117.445111
USA,KL00,L00,34.8705,-118.2054167
USA,KL49,,33.033,-116.917
USA,KT42,T42,40.21147222,-123.2976944
USA,KSAC,SAC,38.512861,-121.4933
USA,KSMF,SMF,38.695444,-121.590778
USA,KMHR,MHR,38.555311,-121.297211
USA,KMCC,MCC,38.667639,-121.400611
USA,KSNS,SNS,36.662786,-121.606367
USA,KSAS,SAS,33.241431,-115.9525
USA,KCPU,CPU,38.146111,-120.648167
USA,KSBD,SBD,34.095361,-117.234889
USA,KSQL,SQL,37.511861,-122.249531
USA,KNUC,NUC,33.022744,-118.588492
USA,KLDR,LDR,32.72647,-117.18099
USA,KSDM,SDM,32.572278,-116.980167
USA,KNZY,NZY,32.698197,-117.213111
USA,KSAN,SAN,32.733556,-117.189667
USA,KNKX,NKX,32.868528,-117.143189
USA,KMYF,MYF,32.815722,-117.139556
USA,KSEE,SEE,32.826222,-116.972444
USA,KSFO,SFO,37.618806,-122.375417
USA,KSFS,SFS,37.61897222,-122.3748889
USA,KRHV,RHV,37.332861,-121.819806
USA,KSJC,SJC,37.362994,-121.928619
USA,KCSL,CSL,35.3333075,-120.7343403
USA,KSBP,SBP,35.237278,-120.642611
USA,KE16,E16,37.08158611,-121.5968056
USA,KNSI,NSI,33.238861,-119.457011
USA,KSDB,SDB,34.75,-118.7333333
USA,KSNA,SNA,33.675667,-117.868222
USA,KSBA,SBA,34.426194,-119.8415
USA,KSZN,SZN,34.06055833,-119.91513
USA,KSMX,SMX,34.899944,-120.458083
USA,KSMO,SMO,34.015822,-118.451306
USA,K1L2,1L2,34.0,-118.5
USA,KSZP,SZP,34.347017,-119.061617
USA,KSTS,STS,38.509694,-122.812889
USA,KIZA,IZA,34.606817,-120.07555
USA,KJMC,JMC,37.87909306,-122.513585
USA,K0Q3,0Q3,38.22391667,-122.4497222
USA,K0Q4,0Q4,36.58083333,-119.6572222
USA,KMIT,MIT,35.507475,-119.192133
USA,K0Q5,0Q5,40.02813889,-124.0743333
USA,KL61,L61,35.96861111,-116.2692778
USA,KO79,O79,39.58166667,-120.3540278
USA,K0Q9,0Q9,38.25744444,-122.4340833
USA,KTVL,TVL,38.893889,-119.995333
USA,K3A6,,34.367,-118.567
USA,K3A6,,34.37,-118.57
USA,KS74,S74,38.00408889,-121.4566175
USA,KSCK,SCK,37.894411,-121.238739
USA,K1Q1,1Q1,36.16238889,-119.0506389
USA,KSVE,SVE,40.375694,-120.572694
USA,K1Q2,1Q2,40.65030556,-120.7685089
USA,KTSP,TSP,35.134994,-118.4393
USA,KL94,L94,35.10107778,-118.4231392
USA,KTRM,TRM,33.626667,-116.159653
USA,KTOA,TOA,33.803383,-118.339608
USA,KTCY,TCY,37.688897,-121.441575
USA,K1Q4,1Q4,37.67777778,-121.3011944
USA,KO86,O86,40.98275,-122.6937222
USA,KL17,L17,35.14172222,-119.4382222
USA,KL72,L72,35.81245333,-117.3272783
USA,KTRK,TRK,39.320056,-120.139583
USA,KTLR,TLR,36.156583,-119.326556
USA,KO81,O81,41.89063889,-121.3606667
USA,KO15,O15,37.48397222,-120.6972222
USA,KTNP,TNP,34.131583,-115.945806
USA,KNXP,NXP,34.296167,-116.162167
USA,KUKI,UKI,39.125944,-123.200861
USA,K1Q5,1Q5,39.45072222,-122.9546111
USA,KVCB,VCB,38.378222,-121.961194
USA,K81L,81L,34.46666083,-118.5953644
USA,KVNY,VNY,34.209806,-118.489972
USA,KVBG,VBG,34.737336,-120.584314
USA,KVCV,VCV,34.597453,-117.382997
USA,KVIS,VIS,36.318639,-119.392861
USA,KD86,D86,36.44791667,-119.3187222
USA,KL19,L19,35.61966667,-119.3536667
USA,KWVI,WVI,36.935722,-121.789639
USA,KO54,O54,40.74725,-122.9223333
USA,KO46,O46,41.48077778,-122.4545278
USA,KO28,O28,39.45129778,-123.3722844
USA,KWLW,WLW,39.515756,-122.217275
USA,KO42,O42,36.39877778,-119.1068056
USA,KO41,O41,38.67387639,-121.8720772
USA,KO52,O52,39.12366667,-121.6053611
USA,KL22,L22,34.12983333,-116.4068889
USA,KAKO,AKO,40.175639,-103.222028
USA,K5V6,5V6,40.24442528,-103.09355
USA,KALS,ALS,37.435125,-105.867875
USA,KASE,ASE,39.221889,-106.868222
USA,K05V,05V,37.41111917,-105.55168
USA,KBDU,BDU,40.039367,-105.226089
USA,K7V5,7V5,40.26436111,-103.5756389
USA,KAEJ,AEJ,38.814194,-106.120611
USA,KITR,ITR,39.242511,-102.285378
USA,K5V4,5V4,39.04830556,-104.293
USA,K1V6,1V6,38.42802583,-105.1058422
USA,K1V8,1V8,37.78491667,-106.0469167
USA,KAFF,AFF,38.973333,-104.82
USA,KCOS,COS,38.805814,-104.700775
USA,K00V,00V,38.94574889,-104.5698933
USA,KFLY,FLY,38.94575,-104.569894
USA,KCQJ,CQJ,38.73853,-104.83514
USA,KCCU,CCU,39.7833,-106.25
USA,KCEZ,CEZ,37.303,-108.628067
USA,KCAG,CAG,40.495222,-107.521667
USA,K99V,99V,38.70415361,-107.6436694
USA,KC24,C24,37.82216667,-106.9298889
USA,KRCV,RCV,37.713783,-106.352019
USA,K8V1,8V1,37.71361361,-106.3544794
USA,KAJZ,AJZ,38.785603,-108.062014
USA,KD17,D17,38.75847222,-108.1484722
USA,KCFO,CFO,39.78419,-104.53764
USA,KBKF,BKF,39.701767,-104.751961
USA,KDEN,DEN,39.861667,-104.673167
USA,KDNR,DNR,39.7675,-104.8694444
USA,KBOU,BOU,39.9911,-105.2609
USA,KBJC,BJC,39.908806,-105.117194
USA,KAPA,APA,39.570128,-104.849306
USA,KFTG,FTG,39.784194,-104.537639
USA,K8V6,8V6,37.76475,-108.8886389
USA,K00C,00C,37.20317833,-107.8691953
USA,KDRO,DRO,37.151,-107.754
USA,K9V7,9V7,38.47513889,-102.8108611
USA,KEGE,EGE,39.642761,-106.915936
USA,KA50,A50,38.87443833,-104.409965
USA,KCO4,CO4,38.87425,-104.40984
USA,KABH,ABH,38.75,-104.3
USA,KEIK,EIK,40.01025,-105.048083
USA,KFCS,FCS,38.678333,-104.7565
USA,KFNL,FNL,40.451817,-105.011339
USA,KFL1,,37.23833,-108.05175
USA,KFMM,FMM,40.335444,-103.804167
USA,KGWS,GWS,39.506,-107.309083
USA,KGNB,GNB,40.090056,-105.916639
USA,KGJT,GJT,39.122417,-108.52675
USA,K11V,11V,40.33053667,-104.60885
USA,KGXY,GXY,40.437417,-104.633222
USA,KGUC,GUC,38.534333,-106.93175
USA,K17V,17V,40.62499083,-102.6032472
USA,KHDN,HDN,40.481194,-107.217667
USA,KK08,K08,38.03334472,-102.1171294
USA,KHEQ,HEQ,40.569417,-102.272694
USA,K18V,18V,40.10272222,-104.7011944
USA,KIDL,IDL,33.485722,-90.678889
USA,K7V8,7V8,40.97025833,-102.3152736
USA,K20V,20V,40.05367972,-106.3689467
USA,KLHX,LHX,38.05,-103.50975
USA,K07V,07V,37.52382444,-105.0092686
USA,KVTP,VTP,37.5,-105.1667
USA,KLAA,LAA,38.0697,-102.688494
USA,K7V9,7V9,38.05402778,-103.2384722
USA,KLXV,LXV,39.219472,-106.316417
USA,KLIC,LIC,39.274,-103.666
USA,KZDV,ZDV,40.1873,-105.127
USA,KC07,C07,39.26811111,-108.8640278
USA,KEEO,EEO,40.048806,-107.885917
USA,KMYP,MYP,38.4833,-106.3167
USA,KMVI,MVI,37.528722,-106.045889
USA,KMTJ,MTJ,38.509806,-107.89425
USA,KMNH,MNH,39.2167,-104.6333
USA,KAIB,AIB,38.23875,-108.563278
USA,KCO1,CO1,38.19631,-103.69376
USA,KPSO,PSO,37.28625,-107.056
USA,K7V2,7V2,38.83130556,-107.6458611
USA,KPUB,PUB,38.289944,-104.498028
USA,K4V0,4V0,40.09398111,-108.7630436
USA,K13R,13R,40.11532,-108.70812
USA,KRIL,RIL,39.526611,-107.728
USA,K04V,04V,38.09933333,-106.1745278
USA,KANK,ANK,38.538278,-106.048639
USA,KSPD,SPD,37.4,-102.6167
USA,K8V7,8V7,37.45872222,-102.618
USA,KSBS,SBS,40.51625,-106.866306
USA,KSTK,STK,40.614964,-103.264286
USA,KTEX,TEX,37.953806,-107.90875
USA,KTAD,TAD,37.259225,-104.340861
USA,K33V,33V,40.75028125,-106.2715152
USA,K4V1,4V1,37.69672311,-104.785109
USA,KC08,C08,38.01111278,-105.3727792
USA,KCPW,CPW,37.45139,-106.80028
USA,K2V5,2V5,40.10032333,-102.24096
USA,K2V6,2V6,40.10415306,-102.7129869
USA,KBDR,BDR,41.163472,-73.126167
USA,KSNC,SNC,41.383708,-72.505786
USA,KDXR,DXR,41.371528,-73.482194
USA,KLZD,LZD,41.81975,-71.900972
USA,K42B,42B,41.44565444,-72.4556425
USA,K7B9,7B9,41.92541667,-72.45711111
USA,KGON,GON,41.330056,-72.045139
USA,KHFD,HFD,41.736722,-72.649444
USA,K9B8,9B8,41.58954333,-72.44230778
USA,KMMK,MMK,41.508708,-72.829489
USA,KHVN,HVN,41.26375,-72.8868
USA,K11N,11N,41.56676083,-73.46623389
USA,K6Y2,6Y2,41.56787194,-73.46067806
USA,KOXC,OXC,41.478281,-73.135183
USA,K4B8,4B8,41.69037667,-72.8648225
USA,KC44,C44,41.95569444,-72.05436111
USA,K4B9,4B9,41.91619444,-72.77694444
USA,KJSD,JSD,41.24926333,-73.096775
USA,KN09,N09,41.72370806,-73.11566556
USA,K7B6,7B6,41.92841667,-72.57638889
USA,KN41,N41,41.63343028,-73.04677389
USA,KIJD,IJD,41.744028,-72.180222
USA,KBDL,BDL,41.939139,-72.683361
USA,K4C3,4C3,41.49188889,-72.81116667
USA,KDCA,DCA,38.851444,-77.037722
USA,K09W,09W,38.86872333,-77.00747583
USA,KJPN,JPN,38.87405556,-77.0575
USA,KBOF,BOF,38.845,-77.0144444
USA,K33N,33N,39.21833611,-75.59665389
USA,KDOV,DOV,39.129539,-75.465961
USA,K0N4,0N4,39.20230556,-75.48541667
USA,K0N5,0N5,39.14955667,-75.50492306
USA,KD74,D74,38.84953,-75.61278
USA,K0N6,0N6,39.01288889,-75.53397222
USA,KGED,GED,38.687639,-75.359306
USA,KN06,N06,38.54218444,-75.59435167
USA,KEVY,EVY,39.521028,-75.723667
USA,K38N,38N,39.30366667,-75.58380556
USA,KILG,ILG,39.678722,-75.606639
USA,K15N,15N,39.11955667,-75.58381472
USA,KAAF,AAF,29.72755,-85.027378
USA,KF47,F47,29.64458403,-84.91559894
USA,KX04,X04,28.70747442,-81.5819645
USA,KARC,ARC,68.11466944,-145.5794153
USA,KX06,X06,27.19199444,-81.83730472
USA,K0J8,0J8,29.61802222,-82.50872028
USA,KAGR,AGR,27.650586,-81.349517
USA,KAVO,AVO,27.5913,-81.528967
USA,KBOW,BOW,27.943361,-81.783417
USA,KX10,X10,26.69830556,-80.66080556
USA,KF95,F95,30.48686389,-85.1140125
USA,KBCT,BCT,26.3785,-80.107694
USA,KBCR,BCR,30.84389,-85.60175
USA,K1J0,1J0,30.84577778,-85.60138889
USA,KBKV,BKV,28.473611,-82.455417
USA,KX05,X05,28.33028278,-82.49648472
USA,K2CB,2CB,29.96690722,-81.98315833
USA,KTTS,TTS,28.614889,-80.694361
USA,KX13,X13,29.842,-84.70111111
USA,KCDK,CDK,29.134222,-83.050472
USA,KCLW,CLW,27.977214,-82.759058
USA,K2IS,2IS,26.73518056,-81.05105417
USA,KXMR,XMR,28.467586,-80.566614
USA,KCOF,COF,28.234922,-80.610125
USA,KCEW,CEW,30.778833,-86.522111
USA,KCTY,CTY,29.635528,-83.10475
USA,KCGC,CGC,28.867611,-82.574111
USA,KDAB,DAB,29.179917,-81.058056
USA,K54J,54J,30.73111111,-86.15377778
USA,KDED,DED,29.067028,-81.28375
USA,K1J6,1J6,29.10411111,-81.31419444
USA,KDTS,DTS,30.400056,-86.471472
USA,KEGI,EGI,30.648586,-86.521958
USA,KX35,X35,29.06177778,-82.37658333
USA,KX36,X36,26.99008056,-82.37401778
USA,KX55,X55,28.84333333,-81.63008333
USA,KX01,X01,25.84886111,-81.39027778
USA,KFHB,FHB,30.611833,-81.461194
USA,KDT1,DT1,26.12046444,-80.14205486
USA,KFLL,FLL,26.071667,-80.149694
USA,KFXE,FXE,26.197281,-80.170708
USA,KRSW,RSW,26.536167,-81.755167
USA,KFMY,FMY,26.586611,-81.86325
USA,K1FL,1FL,27.43935,-80.31214
USA,KFPR,FPR,27.497472,-80.372639
USA,KNKL,NKL,30.42519833,-86.89384972
USA,KQHY,,30.417,-86.683
USA,KGNV,GNV,29.690056,-82.271778
USA,KNZX,NZX,30.68074667,-86.88718306
USA,K6J8,6J8,29.72013889,-82.66395833
USA,KZJX,ZJX,30.699,-81.9083
USA,K01J,01J,30.68633056,-81.90568611
USA,KF15,F15,29.24183,-81.03233
USA,KHWO,HWO,26.001222,-80.240722
USA,KHST,HST,25.48855,-80.383567
USA,KX51,X51,25.49923028,-80.55424489
USA,KIMM,IMM,26.433711,-81.400478
USA,KX58,X58,27.0375,-80.441
USA,KX40,X40,28.80627778,-82.31786111
USA,KINF,INF,28.803611,-82.318278
USA,KNEN,NEN,30.350236,-81.883158
USA,KVQQ,VQQ,30.218778,-81.877167
USA,KJAX,JAX,30.494056,-81.687833
USA,KCRG,CRG,30.336333,-81.514444
USA,KHEG,HEG,30.277778,-81.805944
USA,KNIP,NIP,30.233706,-81.676058
USA,KNSX,NSX,30.81484,-87.16814
USA,KNQX,NQX,24.574636,-81.686644
USA,KEYW,EYW,24.556119,-81.759956
USA,K42J,42J,29.84475,-82.04752778
USA,KKSM,KSM,62.06083333,-163.3018333
USA,KX14,X14,26.74058333,-81.42827778
USA,KVVG,VVG,28.95,-81.9667
USA,KLCQ,LCQ,30.182056,-82.576861
USA,KX25,X25,27.95380556,-81.60141667
USA,KX07,X07,27.89380556,-81.62038889
USA,KLAL,LAL,27.987636,-82.018994
USA,KX49,X49,27.93335806,-82.04397389
USA,KLNA,LNA,26.593056,-80.085064
USA,KLEE,LEE,28.822889,-81.808417
USA,K24J,24J,30.300125,-83.02469444
USA,KMTH,MTH,24.726194,-81.051361
USA,KMKY,MKY,25.995028,-81.672528
USA,KMAI,MAI,30.837806,-85.181889
USA,KQBL,,30.42,-86.68
USA,KHRT,HRT,30.428917,-86.6888
USA,KNRB,NRB,30.391375,-81.424522
USA,KMLB,MLB,28.10275,-80.64525
USA,KCOI,COI,28.341611,-80.685472
USA,KTMB,TMB,25.647564,-80.433225
USA,KZMA,ZMA,25.8248,-80.3193
USA,KOPF,OPF,25.907417,-80.278222
USA,KX44,X44,25.77833333,-80.17027778
USA,KTNT,TNT,25.861806,-80.897
USA,KMIA,MIA,25.795361,-80.290117
USA,KNHC,NHC,25.7545,-80.3836
USA,KNGS,NGS,30.61083333,-86.94
USA,K2R4,2R4,30.63762083,-86.99365278
USA,KNFJ,NFJ,30.506944,-86.959722
USA,KNSE,NSE,30.722472,-87.023903
USA,KNDZ,NDZ,30.698575,-87.014408
USA,KAPF,APF,26.152442,-81.775639
USA,K1J9,1J9,30.40631,-86.82912528
USA,KX50,X50,28.97887556,-80.92505417
USA,KEVB,EVB,29.055694,-80.948917
USA,KOCF,OCF,29.171878,-82.224114
USA,KOBE,OBE,27.266583,-80.850389
USA,KFL5,FL5,28.62111,-81.63917
USA,KORL,ORL,28.545461,-81.332931
USA,KMCO,MCO,28.429389,-81.309
USA,KISM,ISM,28.289806,-81.437083
USA,KOMN,OMN,29.301139,-81.113806
USA,KNRQ,NRQ,30.61666667,-87.13333333
USA,KPHK,PHK,26.785028,-80.693361
USA,K28J,28J,29.65838247,-81.68950306
USA,KFIN,FIN,29.46515,-81.207647
USA,KXFL,XFL,29.46738889,-81.20633333
USA,K48X,48X,27.64247222,-82.52016667
USA,K2J0,2J0,29.98945556,-84.39539167
USA,KPFN,PFN,30.21208333,-85.68280556
USA,KPAM,PAM,30.069047,-85.574983
USA,KNBV,NBV,30.17409083,-85.75326417
USA,KECP,ECP,30.35825,-85.795611
USA,KNUN,NUN,30.46972222,-87.33805556
USA,K83J,83J,30.53188889,-87.38530556
USA,KPNS,PNS,30.473417,-87.186611
USA,KQGE,,30.4,-86.67
USA,K82J,82J,30.39825,-87.34888889
USA,KNPA,NPA,30.353272,-87.317972
USA,KFPY,FPY,30.07081,-83.58154
USA,K40J,40J,30.06927778,-83.58058333
USA,K2J8,2J8,29.24997806,-81.45923583
USA,KPCM,PCM,28.000167,-82.163306
USA,KPMP,PMP,26.2474,-80.111208
USA,KA51,A51,29.75854361,-85.28908472
USA,KF13,F13,26.96861111,-81.91630556
USA,KPGD,PGD,26.918939,-81.990925
USA,K2J9,2J9,30.59787083,-84.557425
USA,K2RR,2RR,27.77933333,-81.20391667
USA,KSPG,SPG,27.765111,-82.626972
USA,KPIE,PIE,27.908694,-82.6865
USA,KSFB,SFB,28.777178,-81.234914
USA,KSRQ,SRQ,27.395444,-82.554389
USA,KSEF,SEF,27.456389,-81.342389
USA,KZKT,ZKT,28.467,-80.567
USA,KSGJ,SGJ,29.959253,-81.339733
USA,K3FL,3FL,28.27435,-81.28499
USA,KSUA,SUA,27.181694,-80.221306
USA,KTLH,TLH,30.396,-84.351
USA,K68J,68J,30.54730556,-84.37383333
USA,KX39,X39,28.22127778,-82.37455556
USA,KVDF,VDF,28.013986,-82.345258
USA,KMCF,MCF,27.849339,-82.521214
USA,KTPF,TPF,27.915456,-82.449394
USA,KTPA,TPA,27.975472,-82.53325
USA,KFA1,FA1,28.79536111,-81.72119444
USA,KX21,X21,28.62255167,-80.83540969
USA,KTIX,TIX,28.514806,-80.799222
USA,KX23,X23,28.92422083,-81.6518125
USA,KX59,X59,27.96086111,-80.55833333
USA,KX26,X26,27.81323472,-80.49558408
USA,KVPS,VPS,30.483228,-86.526036
USA,K2EG,2EG,30.56666667,-86.31666667
USA,KVNC,VNC,27.071611,-82.440333
USA,KX52,X52,27.632255,-80.52755444
USA,KVRB,VRB,27.655556,-80.417944
USA,KNVI,NVI,30.69965306,-87.1956475
USA,KCHN,CHN,27.514917,-81.880472
USA,KPBI,PBI,26.683167,-80.095583
USA,KF45,F45,26.84591667,-80.22236111
USA,KX60,X60,29.35571678,-82.47169961
USA,KF57,F57,28.0575,-81.76280556
USA,KGIF,GIF,28.062917,-81.753306
USA,KX61,X61,28.73527222,-81.62911667
USA,KZPH,ZPH,28.228,-82.156
USA,K15J,15J,31.13712144,-83.45382186
USA,KABY,ABY,31.535528,-84.194472
USA,KNAB,NAB,31.596,-84.084
USA,KAMG,AMG,31.536056,-82.506556
USA,KACJ,ACJ,32.110806,-84.188861
USA,K75J,75J,31.68572222,-83.63219444
USA,KAHN,AHN,33.948639,-83.325917
USA,KCVC,CVC,33.632247,-83.846619
USA,KFTY,FTY,33.779128,-84.521367
USA,KFFC,FFC,33.357722,-84.572528
USA,KPDK,PDK,33.875611,-84.301972
USA,KATL,ATL,33.6367,-84.427864
USA,KDNL,DNL,33.466583,-82.039389
USA,KAGS,AGS,33.369944,-81.9645
USA,KBHC,BHC,31.713833,-82.393778
USA,KDZJ,DZJ,34.854444,-83.997333
USA,KBIJ,BIJ,31.397508,-84.894797
USA,KBQK,BQK,31.259033,-81.466317
USA,KSSI,SSI,31.151972,-81.391056
USA,K82A,82A,32.28280556,-84.50369444
USA,K6A1,6A1,32.56736694,-84.25074833
USA,K70J,70J,30.88797667,-84.15473528
USA,KCZL,CZL,34.455389,-84.939167
USA,KCXU,CXU,31.213167,-84.235222
USA,K18A,18A,34.34036111,-83.13080556
USA,K47A,47A,34.3105905,-84.42391083
USA,KCNI,CNI,34.312219,-84.422153
USA,KCTJ,CTJ,33.631697,-85.152264
USA,KVPC,VPC,34.123147,-84.848706
USA,K4A4,4A4,34.01869444,-85.14647222
USA,KCWV,CWV,32.195053,-81.869561
USA,K48A,48A,32.40066144,-83.27840753
USA,KLSF,LSF,32.331833,-84.987167
USA,KCSG,CSG,32.516333,-84.938861
USA,KCKF,CKF,31.988833,-83.773917
USA,KAJR,AJR,34.499847,-83.556669
USA,K9A1,9A1,33.63230833,-83.84744722
USA,K25J,25J,31.70188889,-84.82697222
USA,K9A0,9A0,34.58313889,-84.01997222
USA,K7A7,7A7,34.62638889,-84.10638889
USA,KPUJ,PUJ,33.912044,-84.940619
USA,KDNN,DNN,34.722936,-84.870239
USA,K16J,16J,31.74328472,-84.419285
USA,K5GA,5GA,34.45842,-84.18037
USA,KBGE,BGE,30.971597,-84.636928
USA,K17J,17J,31.00697222,-84.87761111
USA,KDQH,DQH,31.476739,-82.860567
USA,KDBN,DBN,32.564722,-82.984972
USA,KEZM,EZM,32.216389,-83.128667
USA,K27A,27A,34.09519722,-82.81586417
USA,KEBA,EBA,34.095389,-82.817472
USA,K49A,49A,34.62822222,-84.52658333
USA,KFZG,FZG,31.683906,-83.270903
USA,K3J6,3J6,30.79636111,-82.02816667
USA,KGVL,GVL,34.272628,-83.830222
